node_id, total_out, total_in, pos_in, neg_in, pos_out,neg_out
88313, 0, 1, 1, 0, 0, 0
88314, 0, 1, 1, 0, 0, 0
90665, 0, 1, 1, 0, 0, 0
39601, 2, 0, 0, 0, 2, 0
39602, 1, 0, 0, 0, 1, 0
39604, 1, 0, 0, 0, 1, 0
39605, 4, 0, 0, 0, 3, 1
39608, 1, 0, 0, 0, 1, 0
39609, 2, 0, 0, 0, 2, 0
39610, 1, 0, 0, 0, 1, 0
39611, 1, 0, 0, 0, 1, 0
39612, 2, 1, 1, 0, 2, 0
39613, 1, 0, 0, 0, 1, 0
39615, 1, 0, 0, 0, 1, 0
39616, 2, 0, 0, 0, 1, 1
39617, 4, 0, 0, 0, 4, 0
39624, 1, 1, 1, 0, 1, 0
76871, 1, 1, 1, 0, 1, 0
58600, 2, 1, 1, 0, 1, 1
66904, 1, 1, 1, 0, 1, 0
67520, 1, 1, 1, 0, 1, 0
88655, 0, 1, 1, 0, 0, 0
88656, 0, 1, 1, 0, 0, 0
88657, 0, 1, 1, 0, 0, 0
88658, 0, 1, 1, 0, 0, 0
88659, 0, 1, 1, 0, 0, 0
88660, 0, 1, 1, 0, 0, 0
88661, 0, 1, 1, 0, 0, 0
88662, 0, 1, 1, 0, 0, 0
80959, 0, 1, 1, 0, 0, 0
43792, 2, 4, 4, 0, 2, 0
39629, 1, 0, 0, 0, 1, 0
39630, 1, 0, 0, 0, 1, 0
39635, 4, 1, 1, 0, 4, 0
39636, 1, 0, 0, 0, 1, 0
39637, 1, 0, 0, 0, 0, 1
39638, 2, 0, 0, 0, 1, 1
39639, 0, 1, 0, 1, 0, 0
39640, 1, 0, 0, 0, 1, 0
39642, 4, 0, 0, 0, 4, 0
39643, 1, 0, 0, 0, 1, 0
39644, 1, 0, 0, 0, 1, 0
39647, 0, 1, 1, 0, 0, 0
46010, 0, 2, 0, 2, 0, 0
57817, 0, 1, 0, 1, 0, 0
39650, 2, 1, 1, 0, 1, 1
39651, 2, 2, 2, 0, 2, 0
39652, 2, 0, 0, 0, 2, 0
39653, 1, 1, 1, 0, 1, 0
49147, 2, 1, 1, 0, 2, 0
49400, 1, 1, 1, 0, 1, 0
49505, 1, 1, 1, 0, 1, 0
39655, 1, 0, 0, 0, 0, 1
39656, 1, 0, 0, 0, 1, 0
49451, 1, 1, 1, 0, 0, 1
56039, 2, 1, 1, 0, 1, 1
73019, 0, 1, 1, 0, 0, 0
73020, 0, 1, 1, 0, 0, 0
45980, 0, 2, 2, 0, 0, 0
84178, 0, 1, 1, 0, 0, 0
84179, 0, 1, 1, 0, 0, 0
118744, 0, 1, 1, 0, 0, 0
39662, 0, 1, 1, 0, 0, 0
39663, 2, 0, 0, 0, 2, 0
39665, 1, 0, 0, 0, 1, 0
39666, 1, 0, 0, 0, 1, 0
39667, 1, 0, 0, 0, 0, 1
39671, 1, 0, 0, 0, 1, 0
39672, 1, 0, 0, 0, 1, 0
39673, 1, 0, 0, 0, 1, 0
40971, 2, 1, 1, 0, 2, 0
39679, 2, 0, 0, 0, 2, 0
39684, 1, 0, 0, 0, 1, 0
39685, 3, 1, 1, 0, 3, 0
39691, 1, 0, 0, 0, 1, 0
39692, 1, 0, 0, 0, 1, 0
39693, 1, 0, 0, 0, 1, 0
39695, 2, 0, 0, 0, 2, 0
39696, 1, 0, 0, 0, 1, 0
39697, 1, 0, 0, 0, 1, 0
39698, 1, 0, 0, 0, 1, 0
39703, 1, 0, 0, 0, 1, 0
39704, 3, 0, 0, 0, 3, 0
54724, 0, 1, 1, 0, 0, 0
39708, 1, 0, 0, 0, 1, 0
59270, 0, 1, 1, 0, 0, 0
39710, 1, 0, 0, 0, 1, 0
39711, 1, 0, 0, 0, 0, 1
39712, 1, 0, 0, 0, 1, 0
39716, 1, 0, 0, 0, 1, 0
39719, 2, 2, 2, 0, 2, 0
39724, 1, 0, 0, 0, 1, 0
44332, 1, 1, 1, 0, 1, 0
44933, 0, 1, 1, 0, 0, 0
44935, 0, 1, 1, 0, 0, 0
44937, 0, 1, 1, 0, 0, 0
44938, 0, 1, 1, 0, 0, 0
44939, 3, 1, 1, 0, 2, 1
39726, 1, 0, 0, 0, 1, 0
39727, 0, 1, 1, 0, 0, 0
39728, 1, 0, 0, 0, 1, 0
39730, 8, 6, 6, 0, 8, 0
39731, 7, 6, 6, 0, 7, 0
39732, 8, 7, 7, 0, 8, 0
39733, 8, 6, 6, 0, 8, 0
39734, 7, 6, 6, 0, 7, 0
39735, 8, 6, 6, 0, 8, 0
39736, 7, 6, 6, 0, 7, 0
39755, 2, 2, 2, 0, 2, 0
63073, 0, 1, 1, 0, 0, 0
39739, 1, 0, 0, 0, 0, 1
39740, 1, 0, 0, 0, 1, 0
39742, 3, 0, 0, 0, 3, 0
39744, 3, 0, 0, 0, 3, 0
39745, 1, 1, 1, 0, 1, 0
39748, 1, 0, 0, 0, 0, 1
39749, 1, 0, 0, 0, 1, 0
39750, 1, 0, 0, 0, 1, 0
39751, 2, 1, 1, 0, 2, 0
43227, 0, 1, 1, 0, 0, 0
107165, 3, 2, 2, 0, 3, 0
39754, 1, 0, 0, 0, 1, 0
39756, 1, 0, 0, 0, 1, 0
39757, 6, 1, 1, 0, 6, 0
42649, 2, 3, 3, 0, 2, 0
44622, 13, 4, 4, 0, 13, 0
51888, 0, 2, 2, 0, 0, 0
51893, 1, 1, 1, 0, 1, 0
51894, 4, 1, 1, 0, 4, 0
51897, 0, 1, 1, 0, 0, 0
39759, 1, 0, 0, 0, 1, 0
39760, 0, 1, 1, 0, 0, 0
39761, 1, 0, 0, 0, 1, 0
39762, 1, 0, 0, 0, 1, 0
39763, 0, 1, 1, 0, 0, 0
39764, 1, 0, 0, 0, 1, 0
39765, 0, 1, 1, 0, 0, 0
39769, 2, 0, 0, 0, 1, 1
64251, 3, 2, 2, 0, 3, 0
39771, 2, 0, 0, 0, 1, 1
39773, 3, 0, 0, 0, 1, 2
39774, 1, 0, 0, 0, 1, 0
39775, 2, 0, 0, 0, 2, 0
39776, 2, 0, 0, 0, 1, 1
39777, 1, 0, 0, 0, 1, 0
61919, 1, 1, 1, 0, 1, 0
39779, 1, 1, 1, 0, 1, 0
54130, 0, 2, 2, 0, 0, 0
39782, 1, 1, 1, 0, 1, 0
41490, 0, 1, 1, 0, 0, 0
41491, 0, 1, 1, 0, 0, 0
39784, 2, 0, 0, 0, 2, 0
52633, 19, 7, 6, 1, 18, 1
100354, 0, 1, 1, 0, 0, 0
121400, 0, 1, 1, 0, 0, 0
77190, 2, 2, 2, 0, 2, 0
39797, 3, 0, 0, 0, 2, 1
39798, 1, 0, 0, 0, 1, 0
39799, 1, 0, 0, 0, 1, 0
39800, 1, 0, 0, 0, 0, 1
39801, 1, 0, 0, 0, 1, 0
39802, 1, 0, 0, 0, 1, 0
39803, 1, 0, 0, 0, 1, 0
75333, 2, 6, 6, 0, 2, 0
78319, 3, 1, 1, 0, 3, 0
81808, 2, 1, 1, 0, 2, 0
84618, 0, 1, 1, 0, 0, 0
84619, 0, 1, 1, 0, 0, 0
39805, 1, 0, 0, 0, 1, 0
39806, 0, 1, 1, 0, 0, 0
43071, 1, 1, 1, 0, 1, 0
108100, 15, 7, 7, 0, 15, 0
93795, 1, 1, 1, 0, 1, 0
39813, 2, 0, 0, 0, 2, 0
39816, 1, 0, 0, 0, 0, 1
39817, 1, 1, 0, 1, 0, 1
39818, 1, 0, 0, 0, 1, 0
39819, 3, 0, 0, 0, 2, 1
39821, 5, 0, 0, 0, 1, 4
39822, 0, 1, 1, 0, 0, 0
39825, 1, 0, 0, 0, 1, 0
48305, 1, 1, 1, 0, 1, 0
39828, 2, 0, 0, 0, 2, 0
39829, 1, 0, 0, 0, 1, 0
39831, 1, 0, 0, 0, 1, 0
39832, 3, 1, 1, 0, 3, 0
39834, 1, 1, 1, 0, 1, 0
46367, 3, 1, 1, 0, 3, 0
46368, 0, 2, 2, 0, 0, 0
54371, 4, 2, 2, 0, 3, 1
88176, 0, 1, 1, 0, 0, 0
39836, 1, 0, 0, 0, 1, 0
39840, 1, 0, 0, 0, 0, 1
39841, 1, 0, 0, 0, 1, 0
39842, 0, 1, 1, 0, 0, 0
39847, 1, 0, 0, 0, 1, 0
39848, 1, 1, 1, 0, 1, 0
39852, 1, 0, 0, 0, 1, 0
39854, 1, 1, 1, 0, 1, 0
39855, 1, 0, 0, 0, 1, 0
39856, 1, 0, 0, 0, 1, 0
73443, 1, 2, 2, 0, 1, 0
42580, 1, 6, 5, 1, 1, 0
74305, 2, 2, 2, 0, 2, 0
75680, 1, 1, 1, 0, 1, 0
76059, 1, 1, 1, 0, 1, 0
76385, 1, 1, 1, 0, 1, 0
76404, 0, 1, 1, 0, 0, 0
76405, 3, 1, 1, 0, 3, 0
76406, 0, 1, 1, 0, 0, 0
76407, 0, 1, 1, 0, 0, 0
76408, 0, 1, 1, 0, 0, 0
39861, 1, 0, 0, 0, 1, 0
39863, 1, 0, 0, 0, 1, 0
39864, 1, 0, 0, 0, 0, 1
39868, 3, 0, 0, 0, 3, 0
53252, 1, 1, 1, 0, 1, 0
39871, 4, 1, 0, 1, 4, 0
39872, 1, 0, 0, 0, 1, 0
39873, 3, 0, 0, 0, 1, 2
39875, 1, 0, 0, 0, 0, 1
39876, 1, 0, 0, 0, 1, 0
39878, 1, 0, 0, 0, 1, 0
39879, 1, 0, 0, 0, 1, 0
54841, 1, 1, 0, 1, 1, 0
91749, 1, 2, 2, 0, 1, 0
91755, 0, 1, 1, 0, 0, 0
39894, 1, 0, 0, 0, 1, 0
39895, 0, 1, 1, 0, 0, 0
39897, 3, 0, 0, 0, 2, 1
39900, 2, 0, 0, 0, 2, 0
39902, 1, 0, 0, 0, 1, 0
39903, 4, 0, 0, 0, 4, 0
39905, 2, 0, 0, 0, 1, 1
39906, 2, 0, 0, 0, 2, 0
39907, 3, 0, 0, 0, 3, 0
39908, 2, 1, 1, 0, 2, 0
69214, 4, 5, 5, 0, 4, 0
69997, 1, 3, 3, 0, 1, 0
60495, 3, 3, 3, 0, 3, 0
80693, 3, 1, 1, 0, 3, 0
81753, 2, 1, 1, 0, 2, 0
82214, 0, 1, 1, 0, 0, 0
82217, 0, 1, 1, 0, 0, 0
82218, 0, 1, 1, 0, 0, 0
82220, 0, 1, 1, 0, 0, 0
82221, 0, 1, 1, 0, 0, 0
89977, 1, 1, 1, 0, 1, 0
90884, 0, 1, 1, 0, 0, 0
39914, 1, 0, 0, 0, 1, 0
39915, 3, 0, 0, 0, 3, 0
91745, 0, 1, 1, 0, 0, 0
91746, 0, 1, 1, 0, 0, 0
78758, 0, 1, 0, 1, 0, 0
39920, 1, 0, 0, 0, 0, 1
39922, 0, 2, 2, 0, 0, 0
39923, 1, 0, 0, 0, 0, 1
39925, 1, 0, 0, 0, 1, 0
39932, 2, 0, 0, 0, 2, 0
39933, 4, 0, 0, 0, 4, 0
39937, 1, 0, 0, 0, 1, 0
39939, 2, 0, 0, 0, 2, 0
39940, 0, 2, 2, 0, 0, 0
50675, 0, 1, 1, 0, 0, 0
50111, 0, 1, 1, 0, 0, 0
39947, 1, 0, 0, 0, 0, 1
51103, 1, 2, 1, 1, 0, 1
83357, 1, 5, 5, 0, 1, 0
101174, 1, 1, 1, 0, 1, 0
103058, 0, 1, 1, 0, 0, 0
105200, 14, 1, 1, 0, 10, 4
106850, 0, 1, 1, 0, 0, 0
107671, 0, 1, 1, 0, 0, 0
109105, 0, 1, 1, 0, 0, 0
39951, 1, 0, 0, 0, 1, 0
39955, 2, 0, 0, 0, 2, 0
39957, 1, 0, 0, 0, 1, 0
39958, 3, 2, 2, 0, 3, 0
39959, 2, 0, 0, 0, 0, 2
39961, 2, 0, 0, 0, 2, 0
39962, 1, 0, 0, 0, 1, 0
39963, 1, 1, 1, 0, 1, 0
39965, 1, 0, 0, 0, 1, 0
39966, 1, 0, 0, 0, 1, 0
39968, 1, 0, 0, 0, 1, 0
39969, 1, 0, 0, 0, 1, 0
39970, 2, 1, 1, 0, 2, 0
39971, 1, 1, 1, 0, 1, 0
39972, 1, 0, 0, 0, 1, 0
39974, 1, 1, 1, 0, 1, 0
39975, 1, 1, 1, 0, 1, 0
39976, 1, 0, 0, 0, 1, 0
39977, 1, 0, 0, 0, 0, 1
39978, 2, 0, 0, 0, 1, 1
39979, 1, 1, 1, 0, 1, 0
39980, 1, 0, 0, 0, 1, 0
39983, 2, 0, 0, 0, 2, 0
39984, 5, 0, 0, 0, 4, 1
60233, 2, 2, 2, 0, 2, 0
39989, 1, 0, 0, 0, 0, 1
39990, 0, 1, 0, 1, 0, 0
39991, 2, 0, 0, 0, 1, 1
45856, 1, 1, 1, 0, 1, 0
39996, 3, 2, 2, 0, 2, 1
40266, 1, 1, 1, 0, 1, 0
42457, 3, 2, 2, 0, 3, 0
42461, 0, 1, 1, 0, 0, 0
40002, 1, 0, 0, 0, 1, 0
40003, 0, 1, 1, 0, 0, 0
40004, 1, 0, 0, 0, 0, 1
40005, 1, 0, 0, 0, 1, 0
40006, 0, 1, 1, 0, 0, 0
40007, 2, 0, 0, 0, 2, 0
57021, 1, 1, 0, 1, 1, 0
57458, 1, 1, 1, 0, 1, 0
61207, 1, 2, 2, 0, 1, 0
66088, 2, 5, 5, 0, 2, 0
57376, 1, 1, 1, 0, 1, 0
60433, 1, 1, 1, 0, 1, 0
63869, 1, 1, 1, 0, 1, 0
66401, 3, 4, 4, 0, 3, 0
48336, 1, 1, 1, 0, 1, 0
48502, 0, 1, 0, 1, 0, 0
48503, 0, 1, 0, 1, 0, 0
48504, 0, 1, 0, 1, 0, 0
48507, 0, 1, 0, 1, 0, 0
40019, 1, 0, 0, 0, 0, 1
40020, 1, 0, 0, 0, 1, 0
40021, 5, 1, 1, 0, 5, 0
40023, 8, 2, 2, 0, 8, 0
75328, 3, 2, 2, 0, 3, 0
40028, 1, 0, 0, 0, 1, 0
40029, 1, 0, 0, 0, 1, 0
40030, 1, 0, 0, 0, 1, 0
40041, 0, 9, 8, 1, 0, 0
76734, 5, 2, 2, 0, 5, 0
76735, 0, 1, 1, 0, 0, 0
91276, 0, 1, 0, 1, 0, 0
69795, 1, 3, 3, 0, 1, 0
71121, 1, 3, 3, 0, 1, 0
71342, 3, 1, 1, 0, 3, 0
71343, 0, 3, 3, 0, 0, 0
71344, 0, 1, 1, 0, 0, 0
71020, 5, 12, 12, 0, 5, 0
71021, 0, 1, 1, 0, 0, 0
40044, 1, 0, 0, 0, 1, 0
40045, 1, 1, 1, 0, 1, 0
40046, 1, 0, 0, 0, 0, 1
40048, 2, 0, 0, 0, 1, 1
40049, 0, 1, 1, 0, 0, 0
40050, 0, 1, 0, 1, 0, 0
40053, 1, 0, 0, 0, 1, 0
40054, 1, 0, 0, 0, 1, 0
40055, 1, 0, 0, 0, 1, 0
40056, 2, 3, 1, 2, 0, 2
40236, 1, 1, 0, 1, 0, 1
40057, 1, 0, 0, 0, 1, 0
40058, 1, 0, 0, 0, 0, 1
62887, 0, 3, 3, 0, 0, 0
73846, 0, 1, 1, 0, 0, 0
40060, 2, 2, 2, 0, 2, 0
57300, 0, 1, 0, 1, 0, 0
47625, 1, 1, 1, 0, 1, 0
48531, 0, 1, 0, 1, 0, 0
40063, 3, 0, 0, 0, 3, 0
40064, 1, 0, 0, 0, 1, 0
40065, 1, 0, 0, 0, 1, 0
40066, 1, 0, 0, 0, 1, 0
40067, 6, 0, 0, 0, 5, 1
40069, 1, 0, 0, 0, 1, 0
40070, 1, 0, 0, 0, 0, 1
40072, 2, 0, 0, 0, 2, 0
40073, 1, 0, 0, 0, 1, 0
40074, 1, 0, 0, 0, 1, 0
40076, 1, 0, 0, 0, 1, 0
40077, 1, 1, 1, 0, 1, 0
40078, 1, 0, 0, 0, 0, 1
40079, 1, 0, 0, 0, 1, 0
40081, 1, 0, 0, 0, 1, 0
40082, 1, 1, 1, 0, 1, 0
40084, 2, 0, 0, 0, 2, 0
40085, 1, 0, 0, 0, 1, 0
40086, 1, 0, 0, 0, 1, 0
40091, 1, 0, 0, 0, 1, 0
40099, 0, 1, 1, 0, 0, 0
40359, 3, 6, 6, 0, 3, 0
86569, 2, 3, 3, 0, 2, 0
86881, 5, 2, 2, 0, 5, 0
87143, 5, 1, 1, 0, 5, 0
88710, 0, 1, 1, 0, 0, 0
88712, 0, 1, 1, 0, 0, 0
88713, 0, 1, 1, 0, 0, 0
88714, 0, 1, 1, 0, 0, 0
88715, 0, 1, 1, 0, 0, 0
88716, 0, 1, 1, 0, 0, 0
88717, 0, 1, 1, 0, 0, 0
88718, 0, 1, 1, 0, 0, 0
88719, 0, 1, 1, 0, 0, 0
88720, 0, 1, 1, 0, 0, 0
65621, 1, 2, 2, 0, 1, 0
88396, 0, 1, 1, 0, 0, 0
88397, 0, 1, 1, 0, 0, 0
88398, 0, 1, 1, 0, 0, 0
88399, 0, 1, 1, 0, 0, 0
88400, 0, 1, 1, 0, 0, 0
40106, 1, 1, 1, 0, 1, 0
52693, 1, 5, 5, 0, 0, 1
61254, 0, 1, 1, 0, 0, 0
40108, 1, 0, 0, 0, 1, 0
40109, 1, 0, 0, 0, 1, 0
40110, 1, 0, 0, 0, 1, 0
40111, 1, 0, 0, 0, 1, 0
40112, 1, 0, 0, 0, 1, 0
40113, 1, 0, 0, 0, 0, 1
40114, 1, 0, 0, 0, 0, 1
40115, 1, 0, 0, 0, 1, 0
40118, 5, 2, 2, 0, 5, 0
96245, 6, 2, 2, 0, 6, 0
40121, 1, 0, 0, 0, 1, 0
40123, 1, 0, 0, 0, 1, 0
40124, 2, 0, 0, 0, 2, 0
40125, 1, 0, 0, 0, 1, 0
64693, 0, 1, 1, 0, 0, 0
40128, 1, 0, 0, 0, 0, 1
40129, 0, 3, 0, 3, 0, 0
40144, 1, 0, 0, 0, 0, 1
40145, 1, 1, 0, 1, 1, 0
40149, 2, 0, 0, 0, 2, 0
40151, 1, 0, 0, 0, 0, 1
44071, 2, 1, 1, 0, 2, 0
65803, 5, 3, 3, 0, 5, 0
65804, 2, 1, 1, 0, 2, 0
65805, 0, 1, 1, 0, 0, 0
40154, 2, 0, 0, 0, 2, 0
40155, 5, 1, 1, 0, 5, 0
40164, 2, 1, 1, 0, 2, 0
40157, 1, 1, 1, 0, 1, 0
40158, 4, 1, 1, 0, 4, 0
40159, 2, 0, 0, 0, 2, 0
40160, 1, 3, 3, 0, 1, 0
40161, 0, 3, 3, 0, 0, 0
40162, 1, 0, 0, 0, 1, 0
54995, 1, 2, 2, 0, 1, 0
40167, 2, 0, 0, 0, 2, 0
40168, 0, 1, 1, 0, 0, 0
40172, 1, 0, 0, 0, 1, 0
40175, 7, 1, 1, 0, 6, 1
52445, 1, 1, 1, 0, 1, 0
66734, 0, 1, 1, 0, 0, 0
40182, 0, 1, 1, 0, 0, 0
40183, 0, 1, 1, 0, 0, 0
40632, 1, 1, 1, 0, 1, 0
40187, 1, 0, 0, 0, 1, 0
40188, 1, 0, 0, 0, 0, 1
40189, 1, 0, 0, 0, 0, 1
94530, 1, 1, 1, 0, 1, 0
40192, 1, 0, 0, 0, 1, 0
40193, 1, 1, 1, 0, 1, 0
72910, 0, 1, 1, 0, 0, 0
40195, 1, 0, 0, 0, 1, 0
40196, 1, 0, 0, 0, 1, 0
40197, 1, 0, 0, 0, 0, 1
40198, 0, 2, 0, 2, 0, 0
40199, 1, 0, 0, 0, 1, 0
40200, 1, 2, 2, 0, 1, 0
40203, 1, 1, 1, 0, 1, 0
40204, 0, 1, 1, 0, 0, 0
40205, 1, 0, 0, 0, 0, 1
40206, 0, 1, 0, 1, 0, 0
40214, 0, 1, 1, 0, 0, 0
40215, 1, 0, 0, 0, 1, 0
40216, 1, 0, 0, 0, 1, 0
40217, 0, 1, 1, 0, 0, 0
40218, 1, 1, 1, 0, 1, 0
40219, 4, 3, 3, 0, 4, 0
40220, 15, 0, 0, 0, 15, 0
42540, 6, 3, 3, 0, 6, 0
62553, 2, 1, 1, 0, 2, 0
63779, 3, 2, 2, 0, 3, 0
64017, 3, 2, 1, 1, 3, 0
66517, 4, 4, 4, 0, 4, 0
88845, 0, 1, 1, 0, 0, 0
88846, 1, 2, 2, 0, 1, 0
40224, 2, 0, 0, 0, 0, 2
40225, 3, 0, 0, 0, 3, 0
40227, 0, 1, 1, 0, 0, 0
40229, 0, 1, 1, 0, 0, 0
40230, 0, 1, 1, 0, 0, 0
81327, 0, 1, 0, 1, 0, 0
40232, 1, 0, 0, 0, 1, 0
40234, 1, 0, 0, 0, 1, 0
74173, 1, 4, 4, 0, 1, 0
40240, 0, 1, 1, 0, 0, 0
40242, 1, 0, 0, 0, 0, 1
128360, 2, 1, 1, 0, 2, 0
40244, 1, 0, 0, 0, 0, 1
75923, 5, 1, 0, 1, 4, 1
87029, 4, 1, 1, 0, 4, 0
88792, 0, 1, 1, 0, 0, 0
40250, 1, 0, 0, 0, 0, 1
40251, 1, 0, 0, 0, 0, 1
40254, 2, 2, 2, 0, 2, 0
40255, 1, 0, 0, 0, 0, 1
41151, 1, 2, 2, 0, 1, 0
44086, 3, 1, 1, 0, 3, 0
44087, 0, 2, 2, 0, 0, 0
40259, 1, 0, 0, 0, 1, 0
40260, 1, 0, 0, 0, 1, 0
40261, 2, 0, 0, 0, 2, 0
40263, 2, 0, 0, 0, 1, 1
40264, 1, 0, 0, 0, 1, 0
40267, 1, 1, 1, 0, 1, 0
40838, 6, 4, 4, 0, 5, 1
94937, 1, 1, 1, 0, 1, 0
97859, 1, 1, 1, 0, 1, 0
40270, 1, 0, 0, 0, 1, 0
40272, 0, 1, 1, 0, 0, 0
40273, 1, 0, 0, 0, 1, 0
40275, 1, 0, 0, 0, 1, 0
40276, 0, 4, 4, 0, 0, 0
40277, 1, 0, 0, 0, 1, 0
40278, 0, 1, 1, 0, 0, 0
40279, 1, 0, 0, 0, 1, 0
40281, 0, 1, 1, 0, 0, 0
40282, 1, 0, 0, 0, 1, 0
40283, 1, 1, 1, 0, 1, 0
40284, 1, 1, 1, 0, 1, 0
40285, 2, 0, 0, 0, 1, 1
40286, 1, 0, 0, 0, 1, 0
40287, 1, 0, 0, 0, 0, 1
40288, 2, 0, 0, 0, 2, 0
40290, 0, 1, 1, 0, 0, 0
40291, 1, 0, 0, 0, 1, 0
40292, 1, 0, 0, 0, 0, 1
40293, 0, 1, 0, 1, 0, 0
40294, 1, 0, 0, 0, 0, 1
40295, 1, 0, 0, 0, 0, 1
40296, 0, 1, 0, 1, 0, 0
40298, 1, 0, 0, 0, 1, 0
40300, 2, 0, 0, 0, 2, 0
46555, 0, 1, 1, 0, 0, 0
105293, 0, 1, 1, 0, 0, 0
40305, 6, 2, 2, 0, 5, 1
96118, 0, 1, 1, 0, 0, 0
96127, 1, 1, 0, 1, 1, 0
47821, 3, 1, 0, 1, 3, 0
48149, 0, 3, 1, 2, 0, 0
58832, 3, 2, 2, 0, 3, 0
70956, 0, 1, 0, 1, 0, 0
70957, 0, 1, 0, 1, 0, 0
70958, 0, 2, 0, 2, 0, 0
70959, 0, 1, 1, 0, 0, 0
70960, 0, 1, 0, 1, 0, 0
70961, 0, 1, 1, 0, 0, 0
70962, 0, 1, 1, 0, 0, 0
40318, 3, 0, 0, 0, 2, 1
40320, 0, 2, 2, 0, 0, 0
40321, 1, 0, 0, 0, 1, 0
40322, 0, 1, 1, 0, 0, 0
40323, 1, 0, 0, 0, 1, 0
40324, 0, 1, 1, 0, 0, 0
120205, 1, 1, 1, 0, 1, 0
40329, 1, 0, 0, 0, 1, 0
40332, 4, 1, 1, 0, 3, 1
40334, 1, 0, 0, 0, 1, 0
40336, 2, 1, 1, 0, 1, 1
40337, 1, 0, 0, 0, 0, 1
40339, 1, 0, 0, 0, 1, 0
40340, 1, 0, 0, 0, 1, 0
40341, 5, 0, 0, 0, 4, 1
40343, 2, 0, 0, 0, 2, 0
67347, 1, 2, 2, 0, 1, 0
92738, 0, 1, 1, 0, 0, 0
92739, 0, 1, 1, 0, 0, 0
90101, 2, 1, 1, 0, 2, 0
44500, 0, 1, 1, 0, 0, 0
40357, 4, 0, 0, 0, 4, 0
40358, 0, 1, 1, 0, 0, 0
40362, 1, 0, 0, 0, 1, 0
40366, 1, 0, 0, 0, 1, 0
40367, 1, 1, 1, 0, 1, 0
40368, 1, 0, 0, 0, 0, 1
75153, 1, 3, 3, 0, 1, 0
40370, 1, 0, 0, 0, 1, 0
40371, 2, 0, 0, 0, 2, 0
40373, 1, 1, 1, 0, 1, 0
40374, 0, 1, 1, 0, 0, 0
40375, 1, 0, 0, 0, 1, 0
40376, 0, 1, 1, 0, 0, 0
40378, 1, 0, 0, 0, 0, 1
40379, 3, 0, 0, 0, 2, 1
40380, 0, 1, 1, 0, 0, 0
40381, 0, 1, 1, 0, 0, 0
40382, 1, 0, 0, 0, 1, 0
40383, 1, 0, 0, 0, 1, 0
40384, 2, 0, 0, 0, 0, 2
40385, 0, 1, 0, 1, 0, 0
40386, 1, 0, 0, 0, 1, 0
40393, 1, 0, 0, 0, 0, 1
40397, 1, 0, 0, 0, 1, 0
40398, 2, 0, 0, 0, 0, 2
40399, 2, 0, 0, 0, 2, 0
40401, 1, 0, 0, 0, 0, 1
40402, 1, 0, 0, 0, 1, 0
48137, 3, 1, 1, 0, 3, 0
40405, 0, 1, 1, 0, 0, 0
40407, 1, 0, 0, 0, 0, 1
40411, 1, 0, 0, 0, 1, 0
40412, 1, 0, 0, 0, 1, 0
57112, 0, 1, 1, 0, 0, 0
40417, 1, 0, 0, 0, 0, 1
66283, 4, 1, 1, 0, 4, 0
66296, 0, 1, 1, 0, 0, 0
40421, 2, 0, 0, 0, 2, 0
40422, 1, 0, 0, 0, 1, 0
40424, 2, 0, 0, 0, 2, 0
104560, 2, 3, 3, 0, 2, 0
40426, 3, 0, 0, 0, 3, 0
40427, 1, 0, 0, 0, 1, 0
40428, 3, 0, 0, 0, 3, 0
40429, 0, 1, 1, 0, 0, 0
40430, 2, 0, 0, 0, 0, 2
40431, 2, 0, 0, 0, 1, 1
40433, 1, 0, 0, 0, 1, 0
40434, 0, 1, 1, 0, 0, 0
40435, 1, 0, 0, 0, 1, 0
40436, 1, 1, 1, 0, 1, 0
40437, 1, 0, 0, 0, 0, 1
40438, 1, 1, 0, 1, 1, 0
77620, 0, 1, 1, 0, 0, 0
41045, 1, 1, 1, 0, 0, 1
41381, 1, 1, 1, 0, 1, 0
41654, 1, 1, 1, 0, 0, 1
41924, 0, 1, 1, 0, 0, 0
41925, 0, 1, 1, 0, 0, 0
41928, 0, 1, 1, 0, 0, 0
41932, 8, 1, 1, 0, 7, 1
41933, 0, 1, 1, 0, 0, 0
41934, 1, 1, 1, 0, 1, 0
41935, 0, 1, 1, 0, 0, 0
41937, 0, 1, 1, 0, 0, 0
41938, 0, 1, 1, 0, 0, 0
41940, 0, 1, 1, 0, 0, 0
41941, 0, 1, 1, 0, 0, 0
41943, 0, 1, 1, 0, 0, 0
41955, 1, 1, 1, 0, 1, 0
41957, 0, 1, 1, 0, 0, 0
41959, 0, 2, 2, 0, 0, 0
41960, 0, 1, 1, 0, 0, 0
41962, 0, 1, 1, 0, 0, 0
41963, 0, 1, 1, 0, 0, 0
41965, 0, 1, 1, 0, 0, 0
41967, 0, 1, 1, 0, 0, 0
41971, 0, 1, 1, 0, 0, 0
41972, 0, 2, 2, 0, 0, 0
41974, 0, 2, 2, 0, 0, 0
41976, 0, 2, 1, 1, 0, 0
41978, 0, 2, 2, 0, 0, 0
41979, 0, 1, 1, 0, 0, 0
41983, 0, 1, 1, 0, 0, 0
41986, 0, 1, 1, 0, 0, 0
41992, 0, 1, 1, 0, 0, 0
41993, 1, 1, 1, 0, 1, 0
60230, 3, 2, 2, 0, 2, 1
69785, 1, 1, 1, 0, 1, 0
