node_id, total_out, total_in, pos_in, neg_in, pos_out,neg_out
AnotherSolipsist (page does not exist), 0, 2, 0, 2, 0, 0
Bikasuishin, 0, 1, 0, 1, 0, 0
Cambrasa, 0, 1, 0, 1, 0, 0
Cameron, 0, 60, 0, 60, 0, 0
BirgitteSB-prod, 0, 1, 0, 1, 0, 0
Don't Feed the Zords, 0, 1, 0, 1, 0, 0
Dovi, 0, 2, 1, 1, 0, 0
Gwandoya, 0, 2, 0, 2, 0, 0
King Vegita (page does not exist), 0, 2, 0, 2, 0, 0
Droll, 0, 1, 0, 1, 0, 0
Sanbeg, 0, 1, 0, 1, 0, 0
Risker, 132, 74, 0, 74, 0, 132
Fnsnet, 0, 1, 0, 1, 0, 0
PeterSymonds, 274, 76, 0, 76, 0, 274
MisterWiki (page does not exist), 0, 5, 0, 5, 0, 0
Esrever, 0, 1, 0, 1, 0, 0
Kingrock (page does not exist), 0, 1, 0, 1, 0, 0
JamieS93, 112, 64, 0, 64, 0, 112
Asenine, 0, 16, 0, 16, 0, 0
Bedford, 80, 10, 0, 10, 0, 80
Stepshep, 0, 6, 0, 6, 0, 0
Five Years, 0, 4, 0, 4, 0, 0
Jasont82, 0, 1, 0, 1, 0, 0
Cool10191 (page does not exist), 0, 1, 0, 1, 0, 0
Rividian, 0, 1, 0, 1, 0, 0
SWik78, 0, 80, 0, 80, 0, 0
Davidgothberg, 73, 2, 0, 2, 0, 73
GameKeeper, 0, 3, 0, 3, 0, 0
Sardanaphalus, 0, 1, 0, 1, 0, 0
SunCreator, 0, 25, 0, 25, 0, 0
Acer, 0, 6, 0, 6, 0, 0
Jbmurray, 3, 15, 0, 15, 0, 3
Dank55, 92, 61, 0, 61, 0, 92
Kanonkas, 109, 31, 0, 31, 0, 109
R._Baley, 84, 0, 0, 0, 0, 84
21655, 0, 1, 0, 1, 0, 0
Baegis, 0, 1, 0, 1, 0, 0
Tovian, 0, 3, 0, 3, 0, 0
Folantin/Userspace Folantin5 (page does not exist), 0, 4, 0, 4, 0, 0
Roadrunnerz45 (page does not exist), 0, 9, 0, 9, 0, 0
Aj00200, 0, 1, 0, 1, 0, 0
Sabine.27s_Sunbird, 96, 0, 0, 0, 0, 96
MeegsC, 0, 1, 0, 1, 0, 0
Ken Thomas, 0, 1, 0, 1, 0, 0
Yomangan/sig, 0, 2, 0, 2, 0, 0
Prashanthns, 0, 6, 1, 5, 0, 0
EdwinHJ, 25, 14, 12, 2, 23, 2
HowardBerry, 0, 2, 1, 1, 0, 0
Redeemer079, 0, 1, 0, 1, 0, 0
USS Hornet (page does not exist), 0, 1, 0, 1, 0, 0
Acalamari/Admin coaching/VanTucky, 0, 1, 0, 1, 0, 0
Paranomia, 0, 10, 0, 10, 0, 0
Canadian Paul, 0, 2, 0, 2, 0, 0
David Shankbone, 0, 7, 0, 7, 0, 0
Mr. IP, 0, 19, 0, 19, 0, 0
Northwesterner1, 0, 1, 0, 1, 0, 0
Jaymacdonald, 0, 1, 0, 1, 0, 0
Preschooler.at.heart, 0, 5, 3, 2, 0, 0
QuackGuru (page does not exist), 0, 1, 0, 1, 0, 0
Kumioko, 0, 11, 0, 11, 0, 0
Ryan Taylor, 0, 1, 0, 1, 0, 0
Beagel, 0, 4, 0, 4, 0, 0
Guerilla In Tha Mist, 0, 1, 0, 1, 0, 0
Diligent Terrier, 0, 30, 0, 30, 0, 0
Diligent Terrier/Autographs (page does not exist), 0, 26, 0, 26, 0, 0
Grsz11, 0, 5, 0, 5, 0, 0
Jmcw37, 0, 3, 0, 3, 0, 0
Kennedygr/Secret Intro (page does not exist), 0, 1, 0, 1, 0, 0
Queerbubbles, 0, 19, 0, 19, 0, 0
Dominik92, 0, 3, 0, 3, 0, 0
Addshore, 136, 28, 0, 28, 0, 136
MilborneOne, 79, 5, 0, 5, 0, 79
TheProf87 (page does not exist), 0, 1, 0, 1, 0, 0
DanBealeCocks, 0, 11, 0, 11, 0, 0
FGWQPR, 0, 1, 0, 1, 0, 0
Bzuk, 0, 1, 0, 1, 0, 0
Ahunt, 0, 2, 0, 2, 0, 0
Giovanni33, 0, 2, 0, 2, 0, 0
John Smith's, 0, 2, 0, 2, 0, 0
^^James^^, 0, 1, 0, 1, 0, 0
BernardL, 0, 1, 0, 1, 0, 0
TheRedPenOfDoom (page does not exist), 0, 1, 0, 1, 0, 0
I Write Stuff, 0, 1, 0, 1, 0, 0
DarkAudit, 0, 1, 0, 1, 0, 0
Hobartimus, 0, 10, 0, 10, 0, 0
Paragon12321, 0, 9, 0, 9, 0, 0
Dispenser, 0, 1, 0, 1, 0, 0
WOSlinker, 89, 7, 0, 7, 0, 89
JayJ47, 0, 1, 0, 1, 0, 0
Mlaffs, 75, 6, 0, 6, 0, 75
King Pickle, 0, 11, 0, 11, 0, 0
Jccort, 0, 1, 0, 1, 0, 0
Mathwhiz 29, 0, 1, 0, 1, 0, 0
Editorofthewiki, 0, 65, 0, 65, 0, 0
Tinucherian, 176, 74, 0, 74, 0, 176
Legionarius, 0, 1, 0, 1, 0, 0
AVand, 0, 4, 0, 4, 0, 0
Daniel_J._Leivick, 2, 0, 0, 0, 0, 2
Philosopher, 95, 19, 0, 19, 0, 95
Chimeric Glider, 0, 3, 0, 3, 0, 0
Dragon695, 0, 15, 11, 4, 0, 0
Kennedy (page does not exist), 0, 3, 0, 3, 0, 0
Olaf Davis, 0, 19, 0, 19, 0, 0
Jacina, 0, 4, 0, 4, 0, 0
Dorvaq, 0, 2, 0, 2, 0, 0
Ryan, 0, 1, 0, 1, 0, 0
TimBuck2, 0, 2, 0, 2, 0, 0
Rudget/help (page does not exist), 0, 20, 0, 20, 0, 0
Rosiestep, 75, 30, 0, 30, 0, 75
Paradoxsociety, 0, 1, 0, 1, 0, 0
The Obento Musubi/Guestbook, 0, 1, 0, 1, 0, 0
The Obento Musubi/Sandbox, 0, 1, 0, 1, 0, 0
Ashton1983, 0, 21, 0, 21, 0, 0
Realist2, 0, 50, 0, 50, 0, 0
Good Olfactory, 0, 9, 0, 9, 0, 0
SimsFan, 0, 1, 0, 1, 0, 0
Frank, 58, 78, 0, 78, 0, 58
InDeBiz1, 0, 10, 0, 10, 0, 0
Sunsetsunrise, 0, 1, 0, 1, 0, 0
Mazca, 93, 122, 0, 122, 0, 93
Xenocidic, 87, 33, 0, 33, 0, 87
Tool2Die4 (page does not exist), 0, 3, 0, 3, 0, 0
IMatthew/Admin coaching (page does not exist), 0, 1, 0, 1, 0, 0
Gazimoff, 128, 28, 0, 28, 0, 128
Lunakeet, 0, 1, 0, 1, 0, 0
Lunakeet/Signhere, 0, 1, 0, 1, 0, 0
"Police,Mad,Jack", 0, 1, 0, 1, 0, 0
Mm40, 0, 13, 0, 13, 0, 0
Mm40/Guestbook, 0, 3, 0, 3, 0, 0
Zginder, 0, 5, 0, 5, 0, 0
The public face of Gb (page does not exist), 0, 1, 0, 1, 0, 0
Tex, 0, 7, 0, 7, 0, 0
WillOakland, 0, 1, 0, 1, 0, 0
KleenupKrew, 0, 4, 0, 4, 0, 0
Ward20, 0, 3, 0, 3, 0, 0
Peter Damian, 0, 5, 0, 5, 0, 0
Vadakkan, 0, 3, 0, 3, 0, 0
John Z, 0, 10, 0, 10, 0, 0
Dlohcierekim's sock, 0, 3, 0, 3, 0, 0
Ottava Rima, 0, 32, 0, 32, 0, 0
Cream, 0, 3, 0, 3, 0, 0
SusanLesch, 0, 8, 0, 8, 0, 0
Vishnava, 0, 24, 0, 24, 0, 0
Razorflame/FP, 0, 3, 0, 3, 0, 0
Monkeyblue, 0, 1, 0, 1, 0, 0
Mentisock, 0, 8, 0, 8, 0, 0
Nev1, 103, 12, 0, 12, 0, 103
Phoenix-wiki/RFA criteria, 0, 1, 0, 1, 0, 0
Ghmyrtle, 0, 4, 0, 4, 0, 0
Keith D, 0, 2, 0, 2, 0, 0
Bpeps (page does not exist), 0, 1, 0, 1, 0, 0
Pedro/Mentoring, 0, 1, 0, 1, 0, 0
Harkey Lodger, 0, 1, 0, 1, 0, 0
Bilby, 136, 8, 0, 8, 0, 136
Joshii, 0, 1, 0, 1, 0, 0
Celtus, 0, 2, 0, 2, 0, 0
Cordless Larry, 0, 17, 0, 17, 0, 0
Leibovits, 0, 1, 0, 1, 0, 0
Asdfasdf1231234, 0, 1, 0, 1, 0, 0
Hassocks5489, 0, 1, 0, 1, 0, 0
Ecoleetage, 0, 78, 0, 78, 0, 0
Travellingcari, 90, 0, 0, 0, 0, 90
Celarnor, 0, 7, 0, 7, 0, 0
LukeTheSpook, 0, 11, 0, 11, 0, 0
Dtrebbien, 0, 8, 0, 8, 0, 0
Smile a While, 0, 3, 0, 3, 0, 0
Appletrees, 0, 4, 0, 4, 0, 0
Bwrs, 0, 25, 0, 25, 0, 0
Christian Nurtsch, 0, 14, 0, 14, 0, 0
Nneonneo, 0, 1, 0, 1, 0, 0
J Readings, 0, 2, 0, 2, 0, 0
Crohnie, 0, 7, 0, 7, 0, 0
Trees Rock (page does not exist), 0, 2, 0, 2, 0, 0
Deor, 98, 14, 0, 14, 0, 98
CreazySuit, 0, 2, 0, 2, 0, 0
Gwen_Gale, 95, 0, 0, 0, 0, 95
Pinkville, 57, 3, 1, 2, 0, 57
Wyss, 0, 3, 2, 1, 0, 0
Alexius08, 0, 2, 0, 2, 0, 0
CrazyChemGuy, 0, 3, 0, 3, 0, 0
BobTheTomato (page does not exist), 0, 1, 0, 1, 0, 0
Wildthing61476, 0, 3, 0, 3, 0, 0
Philip Trueman, 0, 1, 0, 1, 0, 0
Dchall1, 0, 3, 0, 3, 0, 0
Coccyx Bloccyx, 0, 1, 0, 1, 0, 0
WikiZorro, 0, 3, 0, 3, 0, 0
WikiZorro/Autographs, 0, 3, 0, 3, 0, 0
Ave Caesar, 0, 2, 0, 2, 0, 0
Baseball Bugs, 0, 2, 0, 2, 0, 0
Seaserpent85, 0, 1, 0, 1, 0, 0
Beeblbrox, 0, 6, 0, 6, 0, 0
Kww, 0, 5, 0, 5, 0, 0
Al tally, 0, 12, 0, 12, 0, 0
Bluegoblin7, 0, 3, 0, 3, 0, 0
ClueBot Commons/Bots, 0, 4, 0, 4, 0, 0
Mailer Diablo, 0, 2, 1, 1, 0, 0
Milk's Favorite Public Account (page does not exist), 0, 1, 0, 1, 0, 0
Str4nd, 0, 1, 0, 1, 0, 0
Red Thunder, 0, 1, 0, 1, 0, 0
Xp54321, 0, 16, 0, 16, 0, 0
Broooooooce (page does not exist), 0, 2, 0, 2, 0, 0
Mizu onna sango15, 0, 47, 0, 47, 0, 0
Nomader, 0, 21, 3, 18, 0, 0
Prom3th3an, 0, 5, 0, 5, 0, 0
Mellie (page does not exist), 0, 1, 0, 1, 0, 0
Ironholds, 161, 82, 0, 82, 0, 161
Huntster, 96, 3, 0, 3, 0, 96
Teh Rote (page does not exist), 0, 1, 0, 1, 0, 0
Fraudy, 0, 7, 0, 7, 0, 0
Patar knight, 0, 62, 0, 62, 0, 0
Kevin, 58, 6, 0, 6, 0, 58
Mm40/home (page does not exist), 0, 6, 0, 6, 0, 0
Missing Ace, 0, 2, 0, 2, 0, 0
Danthecan, 0, 2, 0, 2, 0, 0
Prima Facist, 0, 1, 0, 1, 0, 0
Prima Facist/Aha!, 0, 1, 0, 1, 0, 0
FGWQPR/adoption, 0, 1, 0, 1, 0, 0
Jacob696 (page does not exist), 0, 1, 0, 1, 0, 0
Jacob696/Userboxes, 0, 1, 0, 1, 0, 0
Bjaco18, 0, 1, 0, 1, 0, 0
StaticGull, 0, 1, 0, 1, 0, 0
StewieGriffin!, 0, 3, 0, 3, 0, 0
Kanġi Oĥanko, 0, 1, 0, 1, 0, 0
Pegship, 89, 0, 0, 0, 0, 89
Shapiros10, 0, 39, 0, 39, 0, 0
Novickas, 0, 4, 0, 4, 0, 0
Bob Castle, 0, 2, 0, 2, 0, 0
Sandahl, 0, 7, 0, 7, 0, 0
Waacstats, 0, 1, 0, 1, 0, 0
English peasant, 0, 1, 0, 1, 0, 0
Narson, 0, 1, 0, 1, 0, 0
Jmanigold, 0, 1, 0, 1, 0, 0
Apis O-tang (page does not exist), 0, 3, 0, 3, 0, 0
Eahiv, 0, 1, 0, 1, 0, 0
JeanLatore, 0, 3, 0, 3, 0, 0
Karanacs, 122, 13, 0, 13, 0, 122
RyanLupin, 0, 6, 0, 6, 0, 0
George The Dragon, 0, 4, 0, 4, 0, 0
Redfarmer, 0, 1, 0, 1, 0, 0
Nsk92, 0, 58, 0, 58, 0, 0
Shalom Yechiel, 0, 3, 0, 3, 0, 0
Angelo De La Paz, 0, 1, 0, 1, 0, 0
AfD hero (page does not exist), 0, 4, 0, 4, 0, 0
Hellboy2hell, 0, 1, 0, 1, 0, 0
Arienh4, 0, 1, 0, 1, 0, 0
Happyme22, 87, 2, 0, 2, 0, 87
Drewcifer3000, 0, 2, 0, 2, 0, 0
Taubblindheit, 0, 2, 0, 2, 0, 0
Shereth, 0, 25, 0, 25, 0, 0
Ijanderson977, 0, 8, 0, 8, 0, 0
Xavexgoem, 63, 10, 0, 10, 0, 63
Tombomp, 0, 31, 0, 31, 0, 0
Keeper76/RfA, 0, 12, 0, 12, 0, 0
AubreyEllenShomo, 0, 22, 0, 22, 0, 0
Jaakobou, 0, 2, 0, 2, 0, 0
Steve Crossin/Contact (page does not exist), 0, 4, 0, 4, 0, 0
DKNY89 (page does not exist), 0, 7, 0, 7, 0, 0
BlueQ99, 0, 9, 0, 9, 0, 0
Hroðulf, 0, 1, 0, 1, 0, 0
Firefoxman/Admin coaching (page does not exist), 0, 1, 0, 1, 0, 0
Imagine Reason, 0, 1, 0, 1, 0, 0
Milk's Favørite Cookie (page does not exist), 0, 6, 0, 6, 0, 0
Caspian blue, 0, 5, 0, 5, 0, 0
Axxand, 0, 5, 0, 5, 0, 0
Nanami Kamimura, 0, 1, 0, 1, 0, 0
Efe, 82, 1, 0, 1, 0, 82
Felipe Aira, 0, 1, 0, 1, 0, 0
Eaglestorm (page does not exist), 0, 1, 0, 1, 0, 0
DaughterofSun, 0, 1, 0, 1, 0, 0
Starczamora, 0, 3, 0, 3, 0, 0
Beamathan, 0, 1, 0, 1, 0, 0
Finalnight, 0, 4, 0, 4, 0, 0
Wisdom89/RfA philosophy and criteria, 0, 7, 0, 7, 0, 0
Frieza and Vegeta Forever, 0, 1, 0, 1, 0, 0
CWii (page does not exist), 0, 3, 0, 3, 0, 0
Gears of War, 0, 2, 0, 2, 0, 0
Shinmawa, 0, 5, 4, 1, 0, 0
Reedy, 0, 4, 0, 4, 0, 0
ImmortalGoddezz, 0, 1, 0, 1, 0, 0
BQZip01 (page does not exist), 0, 6, 0, 6, 0, 0
Moni3, 143, 12, 0, 12, 0, 143
America69, 0, 148, 0, 148, 0, 0
Bjweeks_03:13.2C_June_24.2C_2008, 101, 0, 0, 0, 0, 101
Explodicle (page does not exist), 0, 8, 1, 7, 0, 0
StewieGriffin!/Guestbook, 0, 1, 0, 1, 0, 0
Collard, 0, 1, 0, 1, 0, 0
Narutolovehinata5, 0, 2, 0, 2, 0, 0
Wikimaster97, 0, 1, 0, 1, 0, 0
Blechnic (page does not exist), 0, 1, 0, 1, 0, 0
Mister1nothing, 0, 1, 0, 1, 0, 0
Los Angeles Angels of Anaheim Fan, 0, 10, 0, 10, 0, 0
Schunska Solid (page does not exist), 0, 1, 0, 1, 0, 0
Kelly, 0, 3, 0, 3, 0, 0
Lifebaka, 76, 2, 0, 2, 0, 76
Headbomb, 0, 7, 0, 7, 0, 0
SarekOfVulcan, 134, 35, 2, 33, 0, 134
Scog, 0, 4, 0, 4, 0, 0
Little Mountain 5, 0, 130, 0, 130, 0, 0
Bigvinu, 0, 2, 0, 2, 0, 0
Townlake, 0, 58, 0, 58, 0, 0
Cornucopia 2008, 0, 2, 0, 2, 0, 0
Ncmvocalist, 0, 28, 0, 28, 0, 0
Oren0, 0, 8, 0, 8, 0, 0
Livitup, 0, 10, 0, 10, 0, 0
thedemonhog, 104, 0, 0, 0, 0, 104
Everyme, 0, 4, 0, 4, 0, 0
Serviam (page does not exist), 0, 4, 0, 4, 0, 0
TaborL, 0, 11, 0, 11, 0, 0
WikiKingOfMishawaka (page does not exist), 0, 1, 0, 1, 0, 0
Flaming, 0, 8, 0, 8, 0, 0
S. Dean Jameson (page does not exist), 0, 21, 0, 21, 0, 0
Davidwr, 0, 12, 0, 12, 0, 0
Jan eissfeldt, 0, 8, 0, 8, 0, 0
Raddude50, 0, 1, 0, 1, 0, 0
Jackieboy87, 0, 2, 0, 2, 0, 0
Tanner-Christopher, 62, 0, 0, 0, 0, 62
EricV89, 0, 4, 0, 4, 0, 0
Jerem43, 0, 1, 0, 1, 0, 0
Skinny87, 0, 11, 0, 11, 0, 0
Kirill Lokshin/Professionalism, 0, 5, 0, 5, 0, 0
Climie.ca, 109, 6, 0, 6, 0, 109
Dhatfield, 0, 1, 0, 1, 0, 0
Jack-A-Roe, 0, 4, 0, 4, 0, 0
Ling.Nut/3IAR (page does not exist), 0, 13, 0, 13, 0, 0
Anacapa, 0, 1, 0, 1, 0, 0
Karenjc, 0, 4, 0, 4, 0, 0
JCDenton2052, 0, 1, 0, 1, 0, 0
Ice Cold Beer, 0, 8, 0, 8, 0, 0
Vhoscythe, 0, 1, 0, 1, 0, 0
Mathsci, 0, 6, 0, 6, 0, 0
StephenBuxton, 61, 6, 0, 6, 0, 61
StephenBuxton/Admin coaching, 0, 1, 0, 1, 0, 0
Meisterkoch, 0, 1, 0, 1, 0, 0
BigHairRef, 0, 1, 0, 1, 0, 0
StephenBuxton/If, 0, 1, 0, 1, 0, 0
NuclearWarfare, 141, 120, 0, 120, 0, 141
Da monster under your bed (page does not exist), 0, 8, 0, 8, 0, 0
Cosmic Latte, 0, 37, 0, 37, 0, 0
Balloonman/RfA Criteria, 0, 6, 0, 6, 0, 0
Metagraph, 0, 1, 0, 1, 0, 0
Allemandtando, 0, 3, 0, 3, 0, 0
Matthewedwards, 65, 3, 0, 3, 0, 65
Ktr101, 0, 227, 0, 227, 0, 0
Nurmsook, 0, 1, 0, 1, 0, 0
RyRy, 0, 9, 0, 9, 0, 0
Davemeistermoab, 0, 4, 0, 4, 0, 0
Wasted Time R, 0, 2, 0, 2, 0, 0
Floridianed, 0, 1, 0, 1, 0, 0
Ben_MacDui, 88, 0, 0, 0, 0, 88
My Account, 0, 6, 0, 6, 0, 0
Finavon, 0, 1, 0, 1, 0, 0
Michael A. White, 0, 1, 0, 1, 0, 0
Czar Brodie, 0, 1, 0, 1, 0, 0
Okiefromokla, 64, 8, 0, 8, 0, 64
SoWhy, 130, 151, 0, 151, 0, 130
S. Dean Jameson/RfA support criteria (page does not exist), 0, 12, 0, 12, 0, 0
Rootology, 0, 38, 0, 38, 0, 0
AlexiusHoratius, 79, 48, 0, 48, 0, 79
Landon1980, 0, 4, 0, 4, 0, 0
Terraxos (page does not exist), 0, 13, 0, 13, 0, 0
Toon05, 58, 12, 0, 12, 0, 58
IceUnshattered, 0, 12, 0, 12, 0, 0
Synergy, 0, 38, 0, 38, 0, 0
CPacker, 0, 1, 0, 1, 0, 0
Steven_Fruitsmaak, 76, 0, 0, 0, 0, 76
Aunt Entropy, 0, 7, 0, 7, 0, 0
Leonard^Bloom, 0, 6, 0, 6, 0, 0
JC Petit, 0, 1, 0, 1, 0, 0
Protonk, 121, 59, 0, 59, 0, 121
Carbonrodney, 0, 7, 0, 7, 0, 0
Mww113, 0, 4, 0, 4, 0, 0
Erik the Red 2, 0, 34, 0, 34, 0, 0
Malleus Fatuorum, 0, 52, 0, 52, 0, 0
Jclemens, 1, 39, 0, 39, 0, 1
Vickser, 0, 2, 0, 2, 0, 0
Tnxman307, 82, 31, 0, 31, 0, 82
Winger84, 0, 8, 0, 8, 0, 0
Good_Olfactory, 81, 0, 0, 0, 0, 81
Cgingold, 0, 1, 0, 1, 0, 0
Johnparkw, 0, 1, 0, 1, 0, 0
ChaoticReality, 0, 1, 0, 1, 0, 0
PatrickFlaherty, 0, 10, 0, 10, 0, 0
Ron Ritzman, 0, 11, 0, 11, 0, 0
L.27Aquatique, 96, 0, 0, 0, 0, 96
L'Aquatique/RFA FAQ, 0, 1, 0, 1, 0, 0
SashaNein (page does not exist), 0, 3, 0, 3, 0, 0
American Eagle, 0, 23, 0, 23, 0, 0
Rivertorch, 0, 22, 0, 22, 0, 0
Jordan Timothy James Busson, 0, 5, 0, 5, 0, 0
Gazimoff/Mentoring, 0, 2, 0, 2, 0, 0
Hopiakuta, 0, 1, 0, 1, 0, 0
Tiny plastic Grey Knight, 0, 1, 0, 1, 0, 0
Patman21, 0, 1, 0, 1, 0, 0
Badgernet, 0, 2, 0, 2, 0, 0
Scaria (page does not exist), 0, 1, 0, 1, 0, 0
Frederick day, 0, 1, 0, 1, 0, 0
Reyk, 0, 96, 9, 87, 0, 0
S@bre, 0, 2, 0, 2, 0, 0
Admiral Norton, 0, 5, 0, 5, 0, 0
Meisfunny, 0, 1, 0, 1, 0, 0
Nacimota, 0, 1, 0, 1, 0, 0
Nacimota/Wikicite+, 0, 1, 0, 1, 0, 0
Seddon, 82, 8, 0, 8, 0, 82
Madcoverboy, 0, 1, 0, 1, 0, 0
CountyLemonade, 0, 7, 0, 7, 0, 0
Alokprasad84, 0, 1, 0, 1, 0, 0
Npnunda (page does not exist), 0, 1, 0, 1, 0, 0
Yehudi, 0, 1, 0, 1, 0, 0
Pedro/WilliamH (page does not exist), 0, 1, 0, 1, 0, 0
AlexNebraska, 0, 1, 0, 1, 0, 0
Itfc+canes=me, 0, 3, 0, 3, 0, 0
Lympathy, 0, 1, 0, 1, 0, 0
TenPoundHammer/Country (page does not exist), 0, 6, 0, 6, 0, 0
Spider1224, 0, 4, 0, 4, 0, 0
Lajolla2009, 0, 2, 0, 2, 0, 0
WilliamH/My Translations (page does not exist), 0, 1, 0, 1, 0, 0
Freakatone, 0, 4, 0, 4, 0, 0
Nev2, 0, 1, 0, 1, 0, 0
Craigy144, 15, 4, 2, 2, 15, 0
Chet B Long/RFA-standards (page does not exist), 0, 1, 0, 1, 0, 0
Chet B Long (page does not exist), 0, 2, 0, 2, 0, 0
LAAFan, 0, 22, 0, 22, 0, 0
Little Mountain 5/Guestbook (page does not exist), 0, 1, 0, 1, 0, 0
Chicken Wing, 0, 3, 0, 3, 0, 0
JimMillerJr, 0, 11, 0, 11, 0, 0
CrispMuncher, 0, 4, 0, 4, 0, 0
SheffieldSteel/BITEM, 0, 1, 0, 1, 0, 0
Badger Drink, 0, 6, 0, 6, 0, 0
Jac16888, 66, 12, 0, 12, 0, 66
Short Brigade Harvester Boris, 0, 15, 0, 15, 0, 0
Toon05/Admin criteria (page does not exist), 0, 1, 0, 1, 0, 0
Macy, 0, 4, 0, 4, 0, 0
Meldshal42/todo (page does not exist), 0, 3, 0, 3, 0, 0
VegitaU (page does not exist), 0, 1, 0, 1, 0, 0
Tharnton345, 0, 1, 0, 1, 0, 0
SheffieldSteel/Pigs, 0, 1, 0, 1, 0, 0
Steven Walling, 0, 79, 0, 79, 0, 0
Maxschmelling, 0, 1, 0, 1, 0, 0
JoJo, 0, 31, 0, 31, 0, 0
Allthedamnnamesaretaken, 0, 1, 0, 1, 0, 0
How do you turn this on, 0, 16, 0, 16, 0, 0
Jeremycec, 0, 1, 0, 1, 0, 0
Exploding Boy, 0, 16, 4, 12, 0, 0
Chaser away, 0, 2, 0, 2, 0, 0
Aramgar, 0, 2, 0, 2, 0, 0
Ice_Cold_Beer, 105, 0, 0, 0, 0, 105
Bourbon chaser (page does not exist), 0, 1, 0, 1, 0, 0
Samuel Tan, 0, 1, 0, 1, 0, 0
Jerry teps, 0, 2, 0, 2, 0, 0
NorseOdin, 0, 3, 2, 1, 0, 0
LordSunday, 0, 10, 0, 10, 0, 0
Jaysweet, 0, 1, 0, 1, 0, 0
Jennavecia, 0, 25, 0, 25, 0, 0
Kaiwhakahaere, 0, 3, 0, 3, 0, 0
Whiskeydog (page does not exist), 0, 1, 0, 1, 0, 0
"Moni3/Cogs, Trees, and the Forest (page does not exist, 0, 1, 0, 1, 0, 0)"
N p holmes, 0, 1, 0, 1, 0, 0
Ioannes Pragensis, 0, 2, 1, 1, 0, 0
Universal Cereal Bus, 0, 11, 0, 11, 0, 0
Wheelchair Epidemic, 0, 1, 0, 1, 0, 0
Jonathan Cardy, 0, 1, 0, 1, 0, 0
Tutthoth-Ankhre, 0, 4, 0, 4, 0, 0
X!, 0, 62, 0, 62, 0, 0
Master of Pies, 0, 1, 0, 1, 0, 0
Daniel J. Leivick, 0, 2, 0, 2, 0, 0
Randomran, 0, 2, 0, 2, 0, 0
Everyme/user (page does not exist), 0, 4, 0, 4, 0, 0
Smashville, 67, 8, 0, 8, 0, 67
WereSpielChequers, 104, 197, 0, 197, 0, 104
Coffee, 0, 45, 0, 45, 0, 0
DiverseMentality, 0, 43, 0, 43, 0, 0
Thrillainmanila, 0, 1, 0, 1, 0, 0
JC37 (page does not exist), 0, 1, 0, 1, 0, 0
AmeIiorate, 0, 1, 0, 1, 0, 0
JeremyMcCracken, 0, 1, 0, 1, 0, 0
, 158, 130, 1, 129, 64, 94
Node ue, 0, 9, 5, 4, 0, 0
Norm, 0, 2, 1, 1, 0, 0
TheCustomOfLife, 0, 48, 42, 6, 0, 0
Lst27 (page does not exist), 0, 164, 161, 3, 0, 0
Zchangu, 0, 1, 1, 0, 0, 0
Orthogonal, 0, 16, 14, 2, 0, 0
Grunt, 1, 75, 73, 2, 0, 1
Guanaco, 100, 23, 18, 5, 79, 21
Beau99, 0, 1, 1, 0, 0, 0
Ffirehorse, 23, 33, 33, 0, 17, 6
Texture, 1, 31, 29, 2, 0, 1
FriedMilk, 0, 2, 2, 0, 0, 0
Blankfaze, 0, 87, 60, 27, 0, 0
Squash (page does not exist), 0, 33, 32, 1, 0, 0
User:Jrdioko, 14, 0, 0, 0, 12, 2
Meelar, 1, 45, 43, 2, 0, 1
Anthony DiPierro (page does not exist), 0, 13, 10, 3, 0, 0
Anthony DiPierro/warning (page does not exist), 0, 13, 10, 3, 0, 0
Snowspinner (page does not exist), 0, 30, 20, 10, 0, 0
Hcheney/Support, 0, 25, 25, 0, 0, 0
Hcheney, 1, 35, 35, 0, 0, 1
Bcorr, 1, 17, 17, 0, 0, 1
TUF-KAT, 0, 63, 62, 1, 0, 0
Maximus Rex, 0, 7, 6, 1, 0, 0
User:Niteowlneils, 1, 0, 0, 0, 0, 1
User:Mirv, 28, 0, 0, 0, 26, 2
Viajero, 0, 14, 12, 2, 0, 0
Plato, 0, 14, 12, 2, 0, 0
Theresa knott, 0, 20, 19, 1, 0, 0
John Kenney, 0, 17, 16, 1, 0, 0
Angela, 0, 19, 19, 0, 0, 0
Chancemill, 18, 2, 2, 0, 16, 2
GrazingshipIV (page does not exist), 0, 11, 11, 0, 0, 0
MykReeve, 1, 9, 9, 0, 0, 1
Hephaestos, 0, 12, 11, 1, 0, 0
Wile E. Heresiarch, 0, 51, 49, 2, 0, 0
VeryVerily, 0, 12, 10, 2, 0, 0
Sam Spade, 0, 30, 16, 14, 0, 0
User:Tom-, 13, 0, 0, 0, 10, 3
Fredrik, 1, 9, 9, 0, 0, 1
Isomorphic, 1, 36, 36, 0, 0, 1
Fennec, 1, 13, 11, 2, 0, 1
UninvitedCompany/becoming, 0, 2, 1, 1, 0, 0
User:Bkonrad, 23, 0, 0, 0, 22, 1
Decumanus, 1, 15, 15, 0, 0, 1
Cecropia, 0, 42, 29, 13, 0, 0
Finlay McWalter, 0, 14, 13, 1, 0, 0
Jengod, 1, 27, 26, 1, 0, 1
Acegikmo1, 0, 39, 38, 1, 0, 0
Moncrief, 1, 5, 4, 1, 0, 1
ALargeElk, 0, 9, 9, 0, 0, 0
